CaseID,Location,CaseType,OpenedDateTime
44164,"4093 W 160th St, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 08:04AM"
44167,"14801 Orchard Park Ave, Cleveland, OH, 44111",Scheduled Bulk Pick up,"July 22, 2024, 08:06AM"
44169,"17915 Maplecliff Rd, Cleveland, OH, 44119",Waste Cart Concerns,"July 22, 2024, 08:13AM"
44172,"18416 Ponciana Ave, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 08:18AM"
44173,"3918 Wendy Dr, Cleveland, OH, 44128",Scheduled Bulk Pick up,"July 22, 2024, 08:18AM"
44175,"10804 Tacoma Ave, Cleveland, OH, 44108",Waste Cart Concerns,"July 22, 2024, 08:23AM"
44178,"19813 Muskoka Ave, Cleveland, OH, 44119",Waste Cart Concerns,"July 22, 2024, 08:25AM"
44180,"2159 Belvoir Blvd, Cleveland, OH, 44112",Tree Service,"July 22, 2024, 08:35AM"
44183,"1392 E 185th St, Cleveland, OH, 44110",Missed Refuse pick up,"July 22, 2024, 08:42AM"
44184,"1125 Atwood Dr, Cleveland, OH, 44108",Illegal Dumping,"July 22, 2024, 08:42AM"
44187,"18022 Fairway Dr, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 08:48AM"
44191,"5519 Blanche Ave, Cleveland, OH, 44127",Illegal Dumping,"July 22, 2024, 08:50AM"
44194,"2825 Silverdale Ave, Cleveland, OH, 44109",Missing Recycling Welcome Packet,"July 22, 2024, 08:54AM"
44195,"3519 E 104th St, Cleveland, OH, 44105",Vacant Property Open to Entry,"July 22, 2024, 08:57AM"
44196,"3519 E 104th St, Cleveland, OH, 44105",Vacant and Distressed Property,"July 22, 2024, 08:59AM"
44199,"1435 E 13th St, Cleveland, OH, 44114",Tree Service,"July 22, 2024, 09:02AM"
44203,"4099 E 147th St, Cleveland, OH, 44128",General Exterior Maintenance/Fence/Outbuildings,"July 22, 2024, 09:09AM"
44207,"3376 W 95th St, Cleveland, OH, 44102",Rental Inspection Complaint,"July 22, 2024, 09:19AM"
44208,"8410 Denison Ave, Cleveland, OH, 44102",Waste Cart Concerns,"July 22, 2024, 09:19AM"
44213,"8410 Denison Ave, Cleveland, OH, 44102",Waste Cart Concerns,"July 22, 2024, 09:23AM"
44215,"18414 Flamingo Ave, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 09:24AM"
44218,"1548 E 32nd St, Cleveland, OH, 44114",Waste Cart Concerns,"July 22, 2024, 09:27AM"
44219,"2913 E 126th St, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 09:30AM"
44220,"2913 E 126th St, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 09:31AM"
44223,"2913 E 126th St, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 09:35AM"
44225,"2913 E 126th St, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 09:36AM"
44230,"4673 W 146th St, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 09:44AM"
44232,"3605 E 153rd St, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 09:46AM"
44233,"7500 Madison Ave, Cleveland, OH, 44102",Dead Animal Pickup,"July 22, 2024, 09:46AM"
44234,"3605 E 153rd St, Cleveland, OH, 44120",Cart Pick Up,"July 22, 2024, 09:47AM"
44237,"12435 Osceola Ave, Cleveland, OH, 44108",Tire Pick up,"July 22, 2024, 09:50AM"
44239,"3870 W 132nd St, Cleveland, OH, 44111",Tree Service,"July 22, 2024, 09:50AM"
44243,"3868 E 153rd St, Cleveland, OH, 44128",Waste Cart Concerns,"July 22, 2024, 09:52AM"
44246,"3101 E 55th St, Cleveland, OH, 44127",Illegal Dumping,"July 22, 2024, 09:54AM"
44248,"747 Thornhill Dr, Cleveland, OH, 44108",Scheduled Bulk Pick up,"July 22, 2024, 09:56AM"
44250,"4020 Bridge Ave, Cleveland, OH, 44113",Tree Service,"July 22, 2024, 09:57AM"
44251,"4600 Wetzel Ave, Cleveland, OH, 44109",Waste Cart Concerns,"July 22, 2024, 09:58AM"
44259,"1890 W 54th St, Cleveland, OH, 44102",General Exterior Maintenance/Fence/Outbuildings,"July 22, 2024, 10:05AM"
44260,"4257 E 189th St, Cleveland, OH, 44122",Waste Cart Concerns,"July 22, 2024, 10:06AM"
44263,"1257 E 81st St, Cleveland, OH, 44103",Waste Cart Concerns,"July 22, 2024, 10:07AM"
44274,"3041 Livingston Rd, Cleveland, OH, 44120",Tire Pick up,"July 22, 2024, 10:14AM"
44276,"11218 Dale Ave, Cleveland, OH, 44111",Waste Cart Concerns,"July 22, 2024, 10:18AM"
44277,"11218 Dale Ave, Cleveland, OH, 44111",Waste Cart Concerns,"July 22, 2024, 10:19AM"
44281,"7011 Linwood Ave, Cleveland, OH, 44103",Waste Cart Concerns,"July 22, 2024, 10:23AM"
44282,"3097 W 106th St, Cleveland, OH, 44111",Parks Maintenance,"July 22, 2024, 10:24AM"
44284,"16501 Trafalgar Ave, Cleveland, OH, 44110",Missed Refuse pick up,"July 22, 2024, 10:27AM"
44285,"1095 Addison Rd, Cleveland, OH, 44103",Vacant Property,"July 22, 2024, 10:29AM"
44287,"4285 W 181st St, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 10:30AM"
44288,"1095 Addison Rd, Cleveland, OH, 44103",General Exterior Maintenance/Fence/Outbuildings,"July 22, 2024, 10:31AM"
44291,"1425 W 114th St, Cleveland, OH, 44102",Large Set Out or Eviction,"July 22, 2024, 10:35AM"
44293,"4733 E 174th St, Cleveland, OH, 44128",Illegal Dumping,"July 22, 2024, 10:37AM"
44296,"4737 E 174th St, Cleveland, OH, 44128",Illegal Dumping,"July 22, 2024, 10:39AM"
44298,"12105 Chesterfield Ave, Cleveland, OH, 44108",Illegal Use of Property,"July 22, 2024, 10:42AM"
44300,"4925 Mead Ave, Cleveland, OH, 44127",Vacant Property Open to Entry,"July 22, 2024, 10:45AM"
44302,"1023 E 145th St, Cleveland, OH, 44110",Rental Inspection Complaint,"July 22, 2024, 10:48AM"
44303,"3717 E 153rd St, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 10:49AM"
44306,"3564 E 154th St, Cleveland, OH, 44120",Vacant Property Open to Entry,"July 22, 2024, 10:51AM"
44307,"14920 Pepper Ave, Cleveland, OH, 44110",Scheduled Bulk Pick up,"July 22, 2024, 10:52AM"
44309,"3293 E 126th St, Cleveland, OH, 44120",Vacant Property,"July 22, 2024, 10:53AM"
44314,"14922 Pepper Ave, Cleveland, OH, 44110",Missing Recycling Welcome Packet,"July 22, 2024, 10:57AM"
44317,"2326 E 89th St, Cleveland, OH, 44106",Waste Cart Concerns,"July 22, 2024, 11:02AM"
44318,"3277 E 121st St, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 11:02AM"
44322,"2326 E 89th St, Cleveland, OH, 44106",Missing Recycling Welcome Packet,"July 22, 2024, 11:04AM"
44323,"1083 E 97th St, Cleveland, OH, 44108",Waste Cart Concerns,"July 22, 2024, 11:05AM"
44326,"1083 E 97th St, Cleveland, OH, 44108",Waste Cart Concerns,"July 22, 2024, 11:06AM"
44328,"4350 Rocky River Dr, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 11:09AM"
44330,"4350 Rocky River Dr, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 11:10AM"
44334,"872 E 139th St, Cleveland, OH, 44110",Tree Service,"July 22, 2024, 11:16AM"
44338,"3835 E 131st St, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 11:18AM"
44341,"4533 W 156th St, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 11:20AM"
44343,"4533 W 156th St, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 11:21AM"
44345,"4700 Bridge Ave, Cleveland, OH, 44102",Illegal Use of Property,"July 22, 2024, 11:22AM"
44347,"11820 Buckingham Ave, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 11:25AM"
44348,"3863 E 147th St, Cleveland, OH, 44128",Waste Cart Concerns,"July 22, 2024, 11:25AM"
44353,"6615 Forman Ave, Cleveland, OH, 44105",Overflowing Receptacle,"July 22, 2024, 11:29AM"
44360,"1318 W 103rd St, Cleveland, OH, 44102",Tree Service,"July 22, 2024, 11:42AM"
44363,"1551 Clermont Rd, Cleveland, OH, 44110",Waste Cart Concerns,"July 22, 2024, 11:46AM"
44364,"4415 W 182nd St, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 11:50AM"
44366,"19403 Cyclone Dr, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 11:53AM"
44367,"19403 Cyclone Dr, Cleveland, OH, 44135",Missing Recycling Welcome Packet,"July 22, 2024, 11:54AM"
44370,"9717 Marah Ave, Cleveland, OH, 44104",Vacant Property Open to Entry,"July 22, 2024, 12:01PM"
44371,"18815 Arrowhead Ave, Cleveland, OH, 44119",Vacant Property,"July 22, 2024, 12:01PM"
44372,"9717 Marah Ave, Cleveland, OH, 44104",Illegal Use of Property,"July 22, 2024, 12:03PM"
44374,"2179 W 11th St, Cleveland, OH, 44113",No Permit,"July 22, 2024, 12:06PM"
44376,"1321 W 116th St, Cleveland, OH, 44102",Waste Cart Concerns,"July 22, 2024, 12:06PM"
44380,"12805 Emery Ave, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 12:13PM"
44382,"9717 Marah Ave, Cleveland, OH, 44104",Illegal Dumping,"July 22, 2024, 12:15PM"
44391,"4497 W 146th St, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 12:23PM"
44392,"4435 W 176th St, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 12:24PM"
44393,"4497 W 146th St, Cleveland, OH, 44135",Missing Recycling Welcome Packet,"July 22, 2024, 12:24PM"
44397,"3162 W 160th St, Cleveland, OH, 44111",Waste Cart Concerns,"July 22, 2024, 12:27PM"
44398,"10206 Reno Ave, Cleveland, OH, 44105",Illegal Dumping,"July 22, 2024, 12:29PM"
44399,"10206 Reno Ave, Cleveland, OH, 44105",Vacant Property Open to Entry,"July 22, 2024, 12:30PM"
44401,"10206 Reno Ave, Cleveland, OH, 44105",General Exterior Maintenance/Fence/Outbuildings,"July 22, 2024, 12:35PM"
44403,"10206 Reno Ave, Cleveland, OH, 44105",Cart Pick Up,"July 22, 2024, 12:37PM"
44405,"10202 Reno Ave, Cleveland, OH, 44105",Vacant and Distressed Property,"July 22, 2024, 12:39PM"
44421,"17805 Lakeshore Blvd, Cleveland, OH, 44119",Tree Service,"July 22, 2024, 12:59PM"
44425,"3612 Archwood Ave, Cleveland, OH, 44109",Vacant Property Open to Entry,"July 22, 2024, 01:11PM"
44426,"1358 E 185th St, Cleveland, OH, 44110",Waste Cart Concerns,"July 22, 2024, 01:14PM"
44427,"17007 Scullin Dr, Cleveland, OH, 44111",Waste Cart Concerns,"July 22, 2024, 01:14PM"
44428,"17007 Scullin Dr, Cleveland, OH, 44111",Waste Cart Concerns,"July 22, 2024, 01:15PM"
44429,"17007 Scullin Dr, Cleveland, OH, 44111",Missing Recycling Welcome Packet,"July 22, 2024, 01:17PM"
44431,"5838 Portage Ave, Cleveland, OH, 44127",Waste Cart Concerns,"July 22, 2024, 01:20PM"
44432,"5838 Portage Ave, Cleveland, OH, 44127",Waste Cart Concerns,"July 22, 2024, 01:21PM"
44434,"5838 Portage Ave, Cleveland, OH, 44127",Recycling Opt-in Program,"July 22, 2024, 01:22PM"
44437,"4233 E 163rd St, Cleveland, OH, 44128",Waste Cart Concerns,"July 22, 2024, 01:26PM"
44438,"8922 Easton Ave, Cleveland, OH, 44104",Vacant Property,"July 22, 2024, 01:27PM"
44439,"1845 W 48th St, Cleveland, OH, 44102",Vacant Property,"July 22, 2024, 01:27PM"
44440,"13512 Ashburton Ave, Cleveland, OH, 44110",Scheduled Bulk Pick up,"July 22, 2024, 01:28PM"
44443,"3741 E 146th St, Cleveland, OH, 44120",Scheduled Bulk Pick up,"July 22, 2024, 01:30PM"
44446,"4412 Archmere Ave, Cleveland, OH, 44109",Waste Cart Concerns,"July 22, 2024, 01:32PM"
44448,"3637 E 146th St, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 01:35PM"
44449,"3637 E 146th St, Cleveland, OH, 44120",Scheduled Bulk Pick up,"July 22, 2024, 01:36PM"
44451,"801 Alhambra Rd, Cleveland, OH, 44110",Waste Cart Concerns,"July 22, 2024, 01:53PM"
44453,"13805 Svec Ave, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 01:56PM"
44454,"13805 Svec Ave, Cleveland, OH, 44120",Waste Cart Concerns,"July 22, 2024, 01:57PM"
44455,"15616 Parkgrove Ave, Cleveland, OH, 44110",Vacant Property,"July 22, 2024, 01:58PM"
44456,"13805 Svec Ave, Cleveland, OH, 44120",Missing Recycling Welcome Packet,"July 22, 2024, 01:58PM"
44463,"1115 E 145th St, Cleveland, OH, 44110",Waste Cart Concerns,"July 22, 2024, 02:06PM"
44466,"1935 Rookwood Rd, Cleveland, OH, 44112",Waste Cart Concerns,"July 22, 2024, 02:08PM"
44469,"3952 E 188th St, Cleveland, OH, 44122",Waste Cart Concerns,"July 22, 2024, 02:09PM"
44472,"13309 S Woodland Rd, Cleveland, OH, 44120",Rental Inspection Complaint,"July 22, 2024, 02:13PM"
44479,"1052 E 97th St, Cleveland, OH, 44108",Scheduled Bulk Pick up,"July 22, 2024, 02:19PM"
44482,"4422 E 141st St, Cleveland, OH, 44128",Missed Refuse pick up,"July 22, 2024, 02:20PM"
44485,"7917 Connecticut Ave, Cleveland, OH, 44105",Waste Cart Concerns,"July 22, 2024, 02:22PM"
44489,"4195 W 56th St, Cleveland, OH, 44144",Waste Cart Concerns,"July 22, 2024, 02:30PM"
44492,"17418 Bradgate Ave, Cleveland, OH, 44111",Waste Cart Concerns,"July 22, 2024, 02:34PM"
44497,"14811 Glendale Ave, Cleveland, OH, 44128",Vacant Property,"July 22, 2024, 02:38PM"
44501,"9412 Pratt Ave, Cleveland, OH, 44105",Scheduled Bulk Pick up,"July 22, 2024, 02:43PM"
44503,"3780 W 129th St, Cleveland, OH, 44111",Waste Cart Concerns,"July 22, 2024, 02:44PM"
44507,"4443 W 58th St, Cleveland, OH, 44144",Waste Cart Concerns,"July 22, 2024, 02:52PM"
44508,"4607 E 175th St, Cleveland, OH, 44128",Waste Cart Concerns,"July 22, 2024, 02:53PM"
44511,"4607 E 175th St, Cleveland, OH, 44128",Waste Cart Concerns,"July 22, 2024, 02:54PM"
44513,"1394 E 115th St, Cleveland, OH, 44106",Waste Cart Concerns,"July 22, 2024, 02:59PM"
44514,"1394 E 115th St, Cleveland, OH, 44106",Waste Cart Concerns,"July 22, 2024, 03:00PM"
44516,"17004 Invermere Ave, Cleveland, OH, 44128",Waste Cart Concerns,"July 22, 2024, 03:03PM"
44520,"16716 Invermere Ave, Cleveland, OH, 44128",Vacant Property,"July 22, 2024, 03:11PM"
44524,"16605 Biltmore Ave, Cleveland, OH, 44128",Waste Cart Concerns,"July 22, 2024, 03:14PM"
44532,"1837 W 52nd St, Cleveland, OH, 44102",Waste Cart Concerns,"July 22, 2024, 03:23PM"
44534,"2297 E 97th St, Cleveland, OH, 44106",General Exterior Maintenance/Fence/Outbuildings,"July 22, 2024, 03:24PM"
44535,"1837 W 52nd St, Cleveland, OH, 44102",Waste Cart Concerns,"July 22, 2024, 03:26PM"
44542,"12410 Watterson Ave, Cleveland, OH, 44105",Vacant Property,"July 22, 2024, 03:38PM"
44548,"12604 Lenacrave Ave, Cleveland, OH, 44105",Tire Pick up,"July 22, 2024, 03:52PM"
44552,"3573 W 120th St, Cleveland, OH, 44111",Vacant Property,"July 22, 2024, 03:59PM"
44553,"3147 E 99th St, Cleveland, OH, 44104",No Permit,"July 22, 2024, 04:01PM"
44555,"3617 Behrwald Ave, Cleveland, OH, 44109",Waste Cart Concerns,"July 22, 2024, 04:03PM"
44556,"3573 W 120th St, Cleveland, OH, 44111",General Exterior Maintenance/Fence/Outbuildings,"July 22, 2024, 04:03PM"
44559,"5123 Hamm Ave, Cleveland, OH, 44127",Waste Cart Concerns,"July 22, 2024, 04:09PM"
44561,"7003 Hope Ave, Cleveland, OH, 44102",Missed Refuse pick up,"July 22, 2024, 04:10PM"
44569,"1227 W 69th St, Cleveland, OH, 44102",Waste Cart Concerns,"July 22, 2024, 04:16PM"
44570,"1227 W 69th St, Cleveland, OH, 44102",Waste Cart Concerns,"July 22, 2024, 04:17PM"
44571,"1227 W 69th St, Cleveland, OH, 44102",Missing Recycling Welcome Packet,"July 22, 2024, 04:18PM"
44573,"3183 W 92nd St, Cleveland, OH, 44102",Waste Cart Concerns,"July 22, 2024, 04:20PM"
44574,"3691 E 55th St, Cleveland, OH, 44105",General Exterior Maintenance/Fence/Outbuildings,"July 22, 2024, 04:21PM"
44577,"11001 Gay Ave, Cleveland, OH, 44105",Missed Refuse pick up,"July 22, 2024, 04:22PM"
44581,"15834 Munn Rd, Cleveland, OH, 44111",Waste Cart Concerns,"July 22, 2024, 04:25PM"
44588,"4925 State Rd, Cleveland, OH, 44134",Damaged Guardrail,"July 22, 2024, 04:31PM"
44589,"6515 Bridge Ave, Cleveland, OH, 44102",Waste Cart Concerns,"July 22, 2024, 04:32PM"
44594,"5811 Franklin Blvd, Cleveland, OH, 44102",Cart Pick Up,"July 22, 2024, 04:45PM"
44597,"3344 E 145th St, Cleveland, OH, 44120",Scheduled Bulk Pick up,"July 22, 2024, 04:47PM"
44603,"6515 Bridge Ave, Cleveland, OH, 44102",Recycling Opt-in Program,"July 22, 2024, 04:51PM"
44610,"15618 Margate Ave, Cleveland, OH, 44135",Waste Cart Concerns,"July 22, 2024, 05:09PM"
44617,"19459 Puritas Ave, Cleveland, OH, 44135",Missed Refuse pick up,"July 22, 2024, 05:32PM"
44625,"9905 Parkview Ave, Cleveland, OH, 44104",Scheduled Bulk Pick up,"July 22, 2024, 06:08PM"
44631,"13326 Puritas Ave, Cleveland, OH, 44135",No Permit,"July 22, 2024, 06:21PM"
44639,"3268 W 165th St, Cleveland, OH, 44111",Waste Cart Concerns,"July 22, 2024, 06:37PM"
44647,"14131 Tuckahoe Ave, Cleveland, OH, 44111",Waste Cart Concerns,"July 22, 2024, 06:58PM"
44651,"18051 Fairville Ave, Cleveland, OH, 44135",Plumbing Concern,"July 22, 2024, 07:41PM"
44664,"2098 W 81st St, Cleveland, OH, 44102",Collapsing Structure,"July 23, 2024, 03:29AM"
44666,"1181 Atwood Dr, Cleveland, OH, 44108",Electrical Issue,"July 23, 2024, 03:49AM"
44672,"3925 E 120th St, Cleveland, OH, 44105",Waste Cart Concerns,"July 23, 2024, 04:37AM"
44674,"3400 E 147th St, Cleveland, OH, 44120",Waste Cart Concerns,"July 23, 2024, 04:40AM"
44678,"11905 Mayfield Rd, Cleveland, OH, 44106",Debris in Street,"July 23, 2024, 05:39AM"
44680,"3646 Independence Rd, Cleveland, OH, 44105",Electrical Issue,"July 23, 2024, 05:43AM"
44687,"2289 E 87th St, Cleveland, OH, 44106",Dead Animal Pickup,"July 23, 2024, 06:59AM"
44689,"10912 Parkhurst Dr, Cleveland, OH, 44111",Waste Cart Concerns,"July 23, 2024, 07:58AM"
44693,"684 E 159th St, Cleveland, OH, 44110",Vacant Property,"July 23, 2024, 08:11AM"
44697,"15336 Lakeshore Blvd, Cleveland, OH, 44110",Missed Refuse pick up,"July 23, 2024, 08:16AM"
44700,"340 Bonniewood Dr, Cleveland, OH, 44110",Waste Cart Concerns,"July 23, 2024, 08:19AM"
44701,"475 E 109th St, Cleveland, OH, 44108",Illegal Use of Property,"July 23, 2024, 08:21AM"
44709,"13813 Coath Ave, Cleveland, OH, 44120",Waste Cart Concerns,"July 23, 2024, 08:29AM"
44711,"4173 E 144th St, Cleveland, OH, 44128",Waste Cart Concerns,"July 23, 2024, 08:31AM"
44713,"16322 Westview Ave, Cleveland, OH, 44128",Missed Refuse pick up,"July 23, 2024, 08:32AM"
44718,"1678 E 71st St, Cleveland, OH, 44103",Vacant Property,"July 23, 2024, 08:35AM"
44719,"13805 Caine Ave, Cleveland, OH, 44105",Missed Refuse pick up,"July 23, 2024, 08:35AM"
44720,"7709 Wade Park Ave, Cleveland, OH, 44103",Illegal Dumping,"July 23, 2024, 08:38AM"
44721,"12621 Locke Ave, Cleveland, OH, 44108",Vacant Property,"July 23, 2024, 08:39AM"
44723,"1433 E 84th St, Cleveland, OH, 44103",Illegal Dumping,"July 23, 2024, 08:40AM"
44724,"12701 Locke Ave, Cleveland, OH, 44108",Vacant Property,"July 23, 2024, 08:41AM"
44735,"11021 Detroit Ave, Cleveland, OH, 44102",Tire Pick up,"July 23, 2024, 08:49AM"
44741,"2184 E 36th St, Cleveland, OH, 44115",Waste Cart Concerns,"July 23, 2024, 08:52AM"
44746,"2172 West Blvd, Cleveland, OH, 44102",Vacant Property,"July 23, 2024, 08:57AM"
44749,"2894 E 104th St, Cleveland, OH, 44104",Scheduled Bulk Pick up,"July 23, 2024, 09:02AM"
44751,"2103 W 101st St, Cleveland, OH, 44102",Illegal Use of Property,"July 23, 2024, 09:03AM"
44755,"9528 Manor Ave, Cleveland, OH, 44104",Illegal Dumping,"July 23, 2024, 09:12AM"
44757,"2341 E 76th St, Cleveland, OH, 44104",Tree Service,"July 23, 2024, 09:25AM"
44758,"10613 Bryant Ave, Cleveland, OH, 44108",Waste Cart Concerns,"July 23, 2024, 09:26AM"
44763,"3493 Tuttle Ave, Cleveland, OH, 44111",Cart Pick Up,"July 23, 2024, 09:36AM"
44769,"3277 W 23rd Pl, Cleveland, OH, 44109",Vacant Property,"July 23, 2024, 09:40AM"
44771,"3409 Warren Rd, Cleveland, OH, 44111",Missed Refuse pick up,"July 23, 2024, 09:42AM"
44773,"1101 E 167th St, Cleveland, OH, 44110",Missed Refuse pick up,"July 23, 2024, 09:46AM"
44777,"4439 E 143rd St, Cleveland, OH, 44128",Missed Refuse pick up,"July 23, 2024, 09:48AM"
44779,"8505 Decker Ave, Cleveland, OH, 44106",Tree Service,"July 23, 2024, 09:50AM"
44782,"3602 W 45th St, Cleveland, OH, 44102",Waste Cart Concerns,"July 23, 2024, 09:52AM"
44783,"7812 New York Ave, Cleveland, OH, 44105",Waste Cart Concerns,"July 23, 2024, 09:53AM"
44784,"3602 W 45th St, Cleveland, OH, 44102",Waste Cart Concerns,"July 23, 2024, 09:53AM"
44785,"3046 W 110th St, Cleveland, OH, 44111",Waste Cart Concerns,"July 23, 2024, 09:53AM"
44786,"7812 New York Ave, Cleveland, OH, 44105",Waste Cart Concerns,"July 23, 2024, 09:54AM"
44787,"3602 W 45th St, Cleveland, OH, 44102",Missing Recycling Welcome Packet,"July 23, 2024, 09:54AM"
44790,"3046 W 110th St, Cleveland, OH, 44111",Waste Cart Concerns,"July 23, 2024, 09:56AM"
44792,"4431 W 130th St, Cleveland, OH, 44135",Illegal Use of Property,"July 23, 2024, 09:58AM"
44793,"4136 E 114th St, Cleveland, OH, 44105",Waste Cart Concerns,"July 23, 2024, 09:59AM"
44795,"2417 Professor St, Cleveland, OH, 44113",General Exterior Maintenance/Fence/Outbuildings,"July 23, 2024, 09:59AM"
44803,"13213 Terminal Ave, Cleveland, OH, 44135",Waste Cart Concerns,"July 23, 2024, 10:05AM"
44804,"2080 W 65th St, Cleveland, OH, 44102",Damaged or Missing traffic Sign,"July 23, 2024, 10:06AM"
44807,"9909 Mount Auburn Ave, Cleveland, OH, 44104",Vacant Property,"July 23, 2024, 10:08AM"
44808,"9909 Mount Auburn Ave, Cleveland, OH, 44104",Vacant and Distressed Property,"July 23, 2024, 10:09AM"
44809,"127 Public Sq, Cleveland, OH, 44114",Tree Service,"July 23, 2024, 10:10AM"
44812,"3655 E 139th St, Cleveland, OH, 44120",Tree Service,"July 23, 2024, 10:14AM"
44823,"6200 Parkridge Ave, Cleveland, OH, 44144",Waste Cart Concerns,"July 23, 2024, 10:30AM"
44825,"11713 Shadeland Ave, Cleveland, OH, 44108",Waste Cart Concerns,"July 23, 2024, 10:32AM"
44827,"1982 E 120th St, Cleveland, OH, 44106",Scheduled Bulk Pick up,"July 23, 2024, 10:34AM"
44828,"9024 Parkgate Ave, Cleveland, OH, 44108",General Exterior Maintenance/Fence/Outbuildings,"July 23, 2024, 10:35AM"
44831,"11802 Phillips Ave, Cleveland, OH, 44108",Rental Inspection Complaint,"July 23, 2024, 10:53AM"
44832,"16012 Puritas Ave, Cleveland, OH, 44135",General Exterior Maintenance/Fence/Outbuildings,"July 23, 2024, 10:55AM"
44833,"12918 Marston Ave, Cleveland, OH, 44105",Vacant and Distressed Property,"July 23, 2024, 10:56AM"
44835,"2641 N Moreland Blvd, Cleveland, OH, 44120",General Exterior Maintenance/Fence/Outbuildings,"July 23, 2024, 10:58AM"
44836,"12910 Marston Ave, Cleveland, OH, 44105",Illegal Dumping,"July 23, 2024, 10:59AM"
